location_name,sex_name,cause_name,measure_name,age_id,age_name,rate_1990,rate_2023,absolute_change,relative_change_pct
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),16,55-59 years,666.55546361721,934.2114676802,267.65600406299006,40.15509866358244
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),16,55-59 years,1468.22268046086,1512.8084063831,44.585725922240044,3.0367141521233654
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,16,55-59 years,6996.53786289487,9816.76332469881,2820.2254618039397,40.308871574333914
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,16,55-59 years,388.40241491787,532.50366200701,144.10124708914003,37.10101728373936
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,17,60-64 years,70.6684433537812,75.6664936121976,4.998050258416399,7.0725348135872945
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),17,60-64 years,2927.96070854298,3424.32683103736,496.3661224943803,16.952622384792292
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),17,60-64 years,885.5959589819,1238.20375009699,352.60779111509,39.81587625133876
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),17,60-64 years,2042.36474956108,2186.12308094036,143.75833137927998,7.038817694546218
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,17,60-64 years,8878.63666785568,12420.6065880305,3541.969920174819,39.89317338548393
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,17,60-64 years,618.23421619269,735.4710587781,117.23684258540993,18.96317601238522
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,17,60-64 years,0.0249808135888753,0.010112080373347,-0.0148687332155283,-59.520612339662904
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),17,60-64 years,2.69118647655358,2.50638517493029,-0.18480130162328967,-6.866908080630374
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),17,60-64 years,1.97010843338,2.21421629279,0.24410785941000013,12.39057989266097
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),17,60-64 years,0.721078043175184,0.292168882137243,-0.42890916103794097,-59.48165598681787
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,17,60-64 years,17.70569952288,20.17491080194,2.4692112790600014,13.945855547075059
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,17,60-64 years,0.25833589649,0.300277799,0.04194190251000002,16.235414079058728
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,17,60-64 years,70.6434625401923,75.6563815318242,5.012918991631892,7.096083361966876
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),17,60-64 years,2925.26952206643,3421.82044586243,496.550923796,16.97453585217792
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),17,60-64 years,883.62585054852,1235.9895338042,352.3636832556799,39.87702295456232
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),17,60-64 years,2041.64367151791,2185.83091205822,144.18724054030986,7.062311732052162
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,17,60-64 years,8860.93096833279,12400.4316772286,3539.50070889581,39.945020693031964
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,17,60-64 years,617.9758802962,735.1707809791,117.19490068289997,18.964316313887153
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,18,65-69 years,112.16712810508,124.787530807067,12.620402701987004,11.251427147322524
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),18,65-69 years,3968.06853595023,4701.26629473021,733.1977587799797,18.477446952775512
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),18,65-69 years,1238.66269389168,1660.48935169405,421.82665780236994,34.05500624847739
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),18,65-69 years,2729.40584205854,3040.77694303616,311.3711009776198,11.408017678410953
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,18,65-69 years,11934.7430035797,15953.0799862457,4018.336982666,33.66923763218648
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,18,65-69 years,927.92850574059,984.88415843948,56.955652698889935,6.137935449394671
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,18,65-69 years,0.0571611811611249,0.0226090690792595,-0.0345521120818654,-60.446812644529736
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),18,65-69 years,3.41247144002617,2.8531829639467,-0.5592884760794701,-16.389543060181065
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),18,65-69 years,2.02188948352,2.30226048788,0.28037100436000006,13.866781871375554
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),18,65-69 years,1.39058195650148,0.55092247606801,-0.83965948043347,-60.381876559504775
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,18,65-69 years,17.17600615507,19.76774588689,2.5917397318200024,15.089303697384704
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,18,65-69 years,0.24662395206,0.29150143178,0.044877479719999974,18.19672393745517
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,18,65-69 years,112.109966923919,124.764921737988,12.654954814069,11.2879837192861
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),18,65-69 years,3964.6560645102,4698.41311176627,733.7570472560701,18.507457779864687
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),18,65-69 years,1236.64080440816,1658.18709120618,421.54628679802,34.088013697701534
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),18,65-69 years,2728.01526010203,3040.22602056009,312.2107604580601,11.444611950095297
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,18,65-69 years,11917.5669974246,15933.3122403588,4015.745242934201,33.696015669993784
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,18,65-69 years,927.68188178852,984.59265700771,56.9107752191901,6.134729624067825
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,19,70-74 years,156.282266605116,179.631193159783,23.348926554667003,14.940227744241486
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),19,70-74 years,4736.77573829247,5659.34392908033,922.5681907878597,19.476712467718183
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),19,70-74 years,1606.81043597608,2060.52667994032,453.71624396423977,28.237073509459965
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),19,70-74 years,3129.96530231639,3598.81724914001,468.85194682362,14.979461480823364
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,19,70-74 years,15377.4257831266,19595.9426931544,4218.5169100278,27.433180101293097
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,19,70-74 years,796.90821589943,822.32926495591,25.42104905648,3.1899594645022677
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,19,70-74 years,0.0685067691094488,0.027099393815609,-0.04140737529383981,-60.4427501575588
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),19,70-74 years,3.37722172925162,2.83179959918446,-0.54542213006716,-16.150024303794343
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),19,70-74 years,2.00627338891,2.28918582496,0.28291243605000016,14.101390050520756
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),19,70-74 years,1.37094834034456,0.542613774220853,-0.8283345661237069,-60.420552820795706
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,19,70-74 years,16.58047090134,19.09013436544,2.509663464100001,15.136261684203278
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,19,70-74 years,0.23922137946,0.27631738011,0.037096000650000016,15.506975477583861
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,19,70-74 years,156.213759836007,179.604093765968,23.390333929961002,14.97328657508541
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),19,70-74 years,4733.39851656322,5656.51212948115,923.1136129179295,19.50213170701238
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),19,70-74 years,1604.80416258717,2058.23749411535,453.4333315281799,28.25474547605744
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),19,70-74 years,3128.59435397604,3598.27463536579,469.6802813897498,15.01250172598587
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,19,70-74 years,15360.8453122252,19576.852558789,4216.0072465638,27.446453374596615
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,19,70-74 years,796.66899451997,822.0529475758,25.38395305582992,3.1862609478262582
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,20,75-79 years,245.387032712712,295.75807637158,50.37104365886799,20.527182346200057
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),20,75-79 years,5614.65006255049,6887.01589050928,1272.3658279587908,22.661533911889254
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),20,75-79 years,1678.57907143719,2157.89440780029,479.3153363631002,28.554826193127326
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),20,75-79 years,3936.0709911133,4729.12148270899,793.0504915956899,20.14827713692682
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,20,75-79 years,16362.9639811322,20874.0363801179,4511.0723989857015,27.568797463511665
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,20,75-79 years,307.32537066724,315.4502307808,8.124860113559976,2.6437323075279906
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,20,75-79 years,0.108795974577601,0.0423712800616345,-0.0664246945159665,-61.054367842063584
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),20,75-79 years,3.67236384906282,2.88196384424632,-0.7904000048165001,-21.522921946261086
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),20,75-79 years,1.92888326188,2.2051004436,0.2762171817200001,14.320056956209104
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),20,75-79 years,1.74348058718162,0.676863400647942,-1.0666171865336778,-61.17746273607161
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,20,75-79 years,15.90060598992,18.32019186342,2.419585873499999,15.2169412601876
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,20,75-79 years,0.2351874207,0.25496345718,0.01977603648000001,8.40862849770605
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,20,75-79 years,245.278236738134,295.715705091519,50.437468353384986,20.5633687783044
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),20,75-79 years,5610.97769870143,6884.13392666504,1273.15622796361,22.690452472449874
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),20,75-79 years,1676.65018817531,2155.68930735669,479.0391191813799,28.57120242253488
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),20,75-79 years,3934.32751052611,4728.44461930835,794.1171087822404,20.184316294401448
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,20,75-79 years,16347.0633751423,20855.7161882544,4508.6528131120995,27.580811976101206
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,20,75-79 years,307.09018324654,315.19526732362,8.105084077079994,2.6393172166539136
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,30,80-84 years,366.03894991668,438.530561811489,72.49161189480901,19.804343748475397
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),30,80-84 years,6110.53742704764,7479.21913819549,1368.6817111478495,22.398712510777298
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),30,80-84 years,1517.37406469266,1985.08725881311,467.71319412045,30.823855831171333
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),30,80-84 years,4593.16336235498,5494.13187938237,900.9685170273906,19.61542505567342
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,30,80-84 years,15041.1330826051,19506.9336061731,4465.800523568001,29.690585802559298
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,30,80-84 years,64.99314815309,57.75613363684,-7.237014516250007,-11.135042265075956
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,30,80-84 years,0.321630572854616,0.119164626737755,-0.20246594611686097,-62.94984469911695
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),30,80-84 years,5.87568816942312,3.60825363875384,-2.2674345306692802,-38.59011004819711
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),30,80-84 years,1.84498134012,2.11622764404,0.27124630391999993,14.701845380309253
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),30,80-84 years,4.03070682930716,1.49202599471409,-2.5386808345930705,-62.98351485487337
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,30,80-84 years,15.17743633489,17.53414521499,2.356708880100001,15.527713825307776
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,30,80-84 years,0.23368697013,0.24099779032,0.007310820189999984,3.1284671909319384
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,30,80-84 years,365.717319343826,438.411397184752,72.69407784092601,19.877122027295435
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),30,80-84 years,6104.66173887822,7475.61088455674,1370.94914567852,22.45741376540944
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),30,80-84 years,1515.52908335254,1982.97103116908,467.44194781654005,30.843482513875607
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),30,80-84 years,4589.13265552567,5492.63985338765,903.5071978619799,19.68797299363503
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,30,80-84 years,15025.9556462702,19489.3994609581,4463.443814687898,29.70489145424724
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,30,80-84 years,64.75946118297,57.51513584653,-7.244325336439999,-11.186512679548144
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,31,85-89 years,455.72503153929,578.867961803779,123.14293026448905,27.02132245151261
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),31,85-89 years,5776.72713640491,7419.22461104682,1642.4974746419102,28.43301121652255
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),31,85-89 years,1245.88583145182,1678.08131737779,432.19548592596993,34.68981466964243
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),31,85-89 years,4530.84130495309,5741.14329366902,1210.3019887159298,26.712522184187627
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,31,85-89 years,12653.9180444777,16844.7464892108,4190.828444733101,33.11882082689812
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,31,85-89 years,41.24443728923,36.6078887982,-4.636548491029998,-11.241633528700667
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,31,85-89 years,0.0949754157154647,0.0384336249113885,-0.056541790804076196,-59.533080616850185
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),31,85-89 years,2.69668693740465,2.38380594872812,-0.31288098867653025,-11.602421635848238
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),31,85-89 years,1.75323002189,2.00276837157,0.2495383496800001,14.233063919986666
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),31,85-89 years,0.943456915516616,0.381037577155524,-0.562419338361092,-59.612614960071994
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,31,85-89 years,14.4508547524,16.59007267341,2.1392179210099993,14.803400613065598
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,31,85-89 years,0.23459939993,0.23451215809,-8.72418400000019e-5,-0.03718758020098134
